,Id,Label,Degree,Pageranks,Eigencentrality,Package,FinalRiskScore
469,469,traitlets-5.9.0,60,0.000813,0.03529,traitlets,0.631618188
470,470,psutil-5.9.5,48,0.00036,0.0233,psutil,0.60049988
471,471,jupyter-client-6.2.0,10,0.000062,0.00264,jupyter-client,0.553183333
472,472,backcall-0.2.0,7,0.000092,0.0051,backcall,0.836479519
473,473,jedi-0.18.2,10,0.000117,0.0059,jedi,0.827410856
474,474,pexpect-4.8.0,34,0.00032,0.01747,pexpect,0.671641247
475,475,pickleshare-0.7.5,8,0.000098,0.00558,pickleshare,0.777251917
476,476,prompt-toolkit-3.0.38,27,0.000325,0.01399,prompt-toolkit,0.533771177
477,477,stack-data-0.6.2,7,0.00008,0.0035,stack-data,0.713045655
478,478,decorator-4.4.2,4,0.000081,0.00352,decorator,0.7537292
479,479,parso-0.8.3,4,0.000173,0.00211,parso,0.878820797
480,480,ptyprocess-0.7.0,4,0.000353,0.00286,ptyprocess,0.78223555
481,481,wcwidth-0.2.6,23,0.001198,0.01344,wcwidth,0.704142681
482,482,pure-eval-0.2.2,3,0.000069,0.00154,pure-eval,0.799310003
483,483,jupyterlab-widgets-3.0.7,2,0.00012,0.00168,jupyterlab-widgets,0.659850144
484,484,widgetsnbextension-4.0.7,1,0.000112,0.0012,widgetsnbextension,0.671641247
485,485,defusedxml-0.7.1,34,0.000465,0.0176,defusedxml,0.934873627
486,486,jupyterlab-pygments-0.2.2,2,0.000043,0.00137,jupyterlab-pygments,0.787011077
487,487,mistune-2.0.5,10,0.000087,0.00523,mistune,0.743160829
488,488,nbclient-0.7.3,6,0.000045,0.00129,nbclient,0.61126791
489,489,nbformat-5.8.0,29,0.000149,0.01308,nbformat,0.671641247
490,490,pandocfilters-1.5.0,5,0.00005,0.00287,pandocfilters,0.749316962
491,491,tinycss2-1.2.1,12,0.000131,0.00567,tinycss,0.725616842
492,492,fastjsonschema-2.16.3,4,0.000098,0.00263,fastjsonschema,0.623954964
493,493,argon2-cffi-21.3.0,14,0.000103,0.0073,argon -cffi,0.637849265
494,494,ipython-genutils-0.2.0,14,0.000095,0.0074,ipython-genutils,0.671641247
495,495,nbclassic-0.5.5,21,0.000049,0.00139,nbclassic,0.659664648
496,496,send2trash-1.8.0,11,0.000076,0.00611,send trash,0.703829437
497,497,terminado-0.17.1,10,0.000096,0.00408,terminado,0.670111047
498,498,coverage-7.2.3,19,0.000289,0.00896,coverage,0.397446824
499,499,nbval-0.10.0,6,0.000041,0.00076,nbval,0.63258141
500,500,pytest-7.3.1,124,0.001057,0.05609,pytest,0.456905797
501,501,pytest-cov-4.0.0,12,0.000093,0.00442,pytest-cov,0.717193719
502,502,requests-unixsocket-0.3.0,11,0.000092,0.00489,requests-unixsocket,0.650129221
503,503,selenium-4.1.5,4,0.000041,0.00076,selenium,0.528159757
504,504,testpath-0.6.0,2,0.000045,0.00127,testpath,0.716483486
505,505,argon2-cffi-bindings-21.2.0,4,0.000123,0.00123,argon -cffi-bindings,0.941480013
506,506,cffi-1.15.0,3,0.000087,0.00097,cffi,0.671641247
507,507,jupyter-server-2.5.0,25,0.000106,0.00355,jupyter-server,0.500627338
508,508,notebook-shim-0.2.2,3,0.000037,0.00051,notebook-shim,0.508616654
509,509,jupyter-server-1.24.0,21,0.000086,0.00305,jupyter-server,0.500627338
510,510,jupyter-events-0.6.3,8,0.000053,0.0011,jupyter-events,0.632209011
511,511,jupyter-server-terminals-0.4.4,2,0.00004,0.00062,jupyter-server-terminals,0.647333286
512,512,websocket-client-1.5.1,44,0.000421,0.02213,websocket-client,0.598535156
513,513,python-json-logger-2.0.7,8,0.000151,0.00375,python-json-logger,0.597006155
514,514,arrow-1.2.3,26,0.000324,0.01189,arrow,0.659191871
515,515,qtpy-2.3.1,27,0.00035,0.01282,qtpy,0.853456494
516,516,ipykernel-6.20.2,12,0.000039,0.00065,ipykernel,0.533927788
517,517,jupyter-client-6.1.12,8,0.000045,0.00159,jupyter-client,0.553183333
518,518,jupyter-core-4.11.1,4,0.00005,0.00163,jupyter-core,0.583393962
519,519,hyde-images-0.4.3,5,0.000035,0,hyde-images,0.820552586
520,520,bm3d-4.0.1,4,0.000041,0.00046,bm d,0.671641247
521,521,kornia-0.6.11,4,0.000042,0.00091,kornia,0.529019385
522,522,bm4d-4.2.3,4,0.000046,0.00048,bm d,0.671641247
523,523,gortz-0.1.0,2,0.000035,0,gortz,0.637055261
524,524,rich-10.16.2,9,0.000088,0.00277,rich,0.65949082
525,525,typer-0.4.2,13,0.000106,0.00472,typer,0.675640048
526,526,commonmark-0.9.1,17,0.000333,0.00869,commonmark,0.75256517
527,527,0x-contract-addresses-3.0.0,3,0.000042,0.00094,x-contract-addresses,0.716125137
528,528,mypy-extensions-1.0.0,23,0.000344,0.01211,mypy-extensions,0.763906219
529,529,aalto-asr-preprocessor-2022.4.27,1,0.000035,0,aalto-asr-preprocessor,0.820067259
530,530,grinmw-0.1.1,4,0.000035,0,grinmw,0.662953629
531,531,coincurve-18.0.0,7,0.00006,0.0024,coincurve,0.618938005
532,532,crypto-1.4.1,3,0.000042,0.00046,crypto,0.819650964
533,533,eciespy-0.3.0,5,0.000042,0.00046,eciespy,0.655458403
534,534,asn1crypto-1.5.1,17,0.000306,0.00831,asn crypto,0.748606007
535,535,naked-0.1.32,4,0.000083,0.00094,naked,0.809601718
536,536,shellescape-3.8.1,1,0.000053,0.00048,shellescape,0.747211507
537,537,grpc-google-cloud-pubsub-v1-0.14.0,3,0.000035,0,grpc-google-cloud-pubsub-v,0.742900482
538,538,googleapis-common-protos-1.59.0,59,0.00078,0.0303,googleapis-common-protos,0.763115661
539,539,oauth2client-3.0.0,25,0.000206,0.00888,oauth client,0.581500734
540,540,grpcio-1.54.0rc1,7,0.000177,0.00449,grpcio- rc,0.671641247
541,541,protobuf-3.19.6,7,0.000181,0.00473,protobuf,0.796701697
542,542,protobuf-3.20.2,3,0.000258,0.00688,protobuf,0.796701697
543,543,grpcio-1.47.0,9,0.000251,0.00687,grpcio,0.671641247
544,544,protobuf-4.21.12,5,0.000282,0.00788,protobuf,0.796701697
545,545,httplib2-0.12.0,2,0.000074,0.00134,httplib,0.724571015
546,546,halem-1.0.3,5,0.000035,0,halem,0.675264443
547,547,geopy-2.3.0,12,0.000093,0.00512,geopy,0.671641247
548,548,plotly-5.14.1,47,0.000243,0.02071,plotly,0.628840967
549,549,geographiclib-2.0,2,0.000124,0.00116,geographiclib,0.671641247
550,550,tenacity-8.2.2,19,0.000211,0.00998,tenacity,0.650759763
551,551,gluster-georep-tools-0.2,3,0.000035,0,gluster-georep-tools,0.820882036
552,552,argparse-1.4.0,66,0.000776,0.03046,argparse,0.847816108
553,553,glustercli-0.8.4,3,0.000074,0.00091,glustercli,0.832185574
554,554,paramiko-3.1.0,44,0.000623,0.01968,paramiko,0.669730769
555,555,bcrypt-4.0.1,20,0.000337,0.01093,bcrypt,0.726182076
556,556,pynacl-1.5.0,14,0.000319,0.00762,pynacl,0.717755926
557,557,gwyfile-0.2.0,2,0.000035,0,gwyfile,0.820772462
558,558,heyvi-0.2.25,8,0.000038,0.00048,heyvi,0.847114664
559,559,pycollector-0.4.6,11,0.00004,0.00048,pycollector,0.826576622
560,560,pytorch-lightning-2.0.1.post0,17,0.000074,0.00325,pytorch-lightning- post,0.671641247
561,561,torchvision-0.15.1,26,0.000138,0.0103,torchvision,0.540535121
562,562,ujson-5.7.0,36,0.000369,0.01748,ujson,0.651022415
563,563,vipy-1.14.4,7,0.000043,0.00096,vipy,0.735928582
564,564,boto3-1.26.114,52,0.000556,0.02243,boto,0.49978448
565,565,dask-2023.4.0,50,0.000183,0.01551,dask,0.599804981
566,566,distributed-2023.4.0,25,0.000059,0.00401,distributed,0.618979769
567,567,botocore-1.29.114,20,0.000316,0.00879,botocore,0.294020913
568,568,jmespath-1.0.1,33,0.000783,0.01959,jmespath,0.751241116
569,569,s3transfer-0.6.0,16,0.000357,0.00697,s transfer,0.750069074
570,570,jmespath-0.10.0,24,0.000577,0.01327,jmespath,0.751241116
571,571,botocore-1.29.115,18,0.000303,0.00772,botocore,0.294020913
572,572,botocore-1.29.113,10,0.000204,0.00344,botocore,0.294020913
573,573,botocore-1.29.53,6,0.000097,0.00167,botocore,0.294020913
574,574,botocore-1.29.91,6,0.000101,0.00167,botocore,0.294020913
575,575,botocore-1.27.96,5,0.000096,0.00121,botocore,0.294020913
576,576,fsspec-2023.4.0,22,0.000125,0.01077,fsspec,0.68849028
577,577,partd-1.4.0,5,0.000052,0.00211,partd,0.759813236
578,578,pyarrow-11.0.0,37,0.000207,0.01706,pyarrow,0.534830208
579,579,zipp-3.1.0,2,0.000195,0.00151,zipp,0.685200734
580,580,locket-1.0.0,2,0.00006,0.00117,locket,0.804820293
581,581,sortedcontainers-2.4.0,38,0.00063,0.01931,sortedcontainers,0.630070068
582,582,tblib-1.7.0,4,0.000053,0.00207,tblib,0.706811729
583,583,zict-2.2.0,2,0.000038,0.00063,zict,0.671641247
584,584,zict-3.0.0,1,0.000038,0.00063,zict,0.671641247
585,585,heapdict-1.0.1,3,0.000114,0.00144,heapdict,0.671641247
586,586,lightning-utilities-0.8.0,3,0.000041,0.00061,lightning-utilities,0.768686476
587,587,torchmetrics-0.11.4,8,0.000058,0.00244,torchmetrics,0.594496058
588,588,torchmetrics-0.10.3,5,0.000046,0.00107,torchmetrics,0.594496058
589,589,ffmpeg-python-0.2.0,7,0.000079,0.00233,ffmpeg-python,0.773170421
590,590,future-0.18.2,5,0.00011,0.00249,future,0.671641247
591,591,gordon-dns-0.0.1.dev10,9,0.00005,0.00139,gordon-dns- dev,0.671641247
592,592,async-dns-2.0.0,1,0.000042,0.00052,async-dns,0.666973862
593,593,ulogger-2.0.2,3,0.000047,0.001,ulogger,0.731530038
594,594,zope-interface-6.0,98,0.001404,0.0558,zope-interface,0.499574396
595,595,grispy-0.2.0,3,0.000035,0,grispy,0.800040745
596,596,harp-image-preprocess-2.4.0.4,14,0.000035,0,harp-image-preprocess,0.662775806
597,597,image-1.5.33,5,0.000042,0.00094,image,0.802405334
598,598,logzero-1.7.0,11,0.000103,0.00509,logzero,0.779158956
599,599,opencv-python-4.7.0.72,72,0.000553,0.03215,opencv-python,0.562816875
600,600,pynrrd-1.0.0,8,0.000045,0.00187,pynrrd,0.760170162
601,601,pyqt5-5.14.2,6,0.000056,0.00185,pyqt,0.671641247
602,602,simpleitk-2.2.1,6,0.000069,0.00283,simpleitk,0.636978567
603,603,strconv-0.4.2,2,0.00004,0.00091,strconv,0.725851617
604,604,nptyping-2.5.0,5,0.000051,0.00146,nptyping,0.786029828
605,605,pyqt5-sip-12.12.0,12,0.000353,0.0067,pyqt -sip,0.671641247
606,606,pyqt5-sip-12.8.0,2,0.00006,0.001,pyqt -sip,0.671641247
607,607,google-sheets-lib-0.4,2,0.000035,0,google-sheets-lib,0.695090793
608,608,pygsheets-2.0.6,3,0.00005,0.00046,pygsheets,0.720282751
609,609,google-api-python-client-2.85.0,83,0.000684,0.03477,google-api-python-client,0.654472303
610,610,google-auth-oauthlib-1.0.0,44,0.000382,0.01956,google-auth-oauthlib,0.611642131
611,611,google-api-core-2.11.0,198,0.001807,0.08988,google-api-core,0.720813266
612,612,google-auth-httplib2-0.1.0,53,0.000407,0.02336,google-auth-httplib,0.765015661
613,613,google-auth-2.17.3,77,0.001078,0.04439,google-auth,0.701580505
614,614,uritemplate-4.1.1,26,0.000324,0.0143,uritemplate,0.689428078
615,615,google-api-core-2.10.2,9,0.000128,0.00328,google-api-core,0.720813266
616,616,google-auth-1.35.0,34,0.000467,0.01787,google-auth,0.701580505
617,617,httplib2-0.20.4,5,0.000166,0.00456,httplib,0.724571015
618,618,grpcio-status-1.53.0,11,0.000209,0.00799,grpcio-status,0.671641247
619,619,grpcio-status-1.48.2,5,0.000188,0.00551,grpcio-status,0.671641247
620,620,grpcio-status-1.47.0,11,0.0002,0.00693,grpcio-status,0.671641247
621,621,cachetools-5.3.0,35,0.000457,0.01859,cachetools,0.775973642
622,622,cachetools-4.1.1,2,0.000219,0.00277,cachetools,0.775973642
623,623,google-auth-1.28.1,9,0.000111,0.00332,google-auth,0.701580505
624,624,aarc-entitlement-1.0.5,1,0.000035,0,aarc-entitlement,0.675609857
625,625,hot-recharge-4.0.0,3,0.000035,0,hot-recharge,0.820357567
626,626,munch-2.5.0,10,0.000081,0.00446,munch,0.76062461
627,627,gpp-cpass-decrypt-0.0.1,2,0.000035,0,gpp-cpass-decrypt,0.7110533
628,628,google-area120-tables-0.11.2,3,0.000035,0,google-area -tables,0.782735399
629,629,proto-plus-1.22.2,164,0.001502,0.0753,proto-plus,0.671641247
630,630,hellowebapp-deploy-1.0.5,3,0.000035,0,hellowebapp-deploy,0.683755274
631,631,dj-database-url-0.5.0,1,0.000045,0.00046,dj-database-url,0.591268663
632,632,waitress-2.0.0,1,0.000045,0.00046,waitress,0.663899421
633,633,whitenoise-5.2.0,1,0.000045,0.00046,whitenoise,0.65024614
634,634,httpie-asap-auth-0.3.0,2,0.000035,0,httpie-asap-auth,0.822706411
635,635,atlassian-jwt-auth-17.0.0,4,0.00005,0.00046,atlassian-jwt-auth,0.767981805
636,636,httpie-3.2.1,55,0.000955,0.02103,httpie,0.690928893
637,637,cachecontrol-0.12.11,3,0.000049,0.00048,cachecontrol,0.605549023
638,638,pyjwt-2.6.0,79,0.000814,0.03726,pyjwt,0.689097695
639,639,cryptography-3.4.8,19,0.000412,0.01067,cryptography,0.847395434
640,640,cryptography-36.0.2,5,0.000238,0.00357,cryptography,0.847395434
641,641,pip-23.1,33,0.000527,0.01697,pip,0.446073866
642,642,graph-sd-0.1.4b0,5,0.000035,0,graph-sd- b,0.671641247
643,643,orange3-associate-1.2.0,4,0.000041,0.00046,orange -associate,0.661291134
644,644,orange3-3.34.1,30,0.000046,0.00048,orange,0.671641247
645,645,anyqt-0.2.0,3,0.000046,0.00146,anyqt,0.645595095
646,646,baycomp-1.0.2,4,0.000036,0.00048,baycomp,0.671641247
647,647,bottleneck-1.3.7,2,0.000036,0.00048,bottleneck,0.735679345
648,648,httpx-0.24.0,72,0.000787,0.03108,httpx,0.551984718
649,649,keyrings-alt-4.2.0,4,0.000042,0.00142,keyrings-alt,0.773690874
650,650,openpyxl-3.1.2,59,0.000291,0.02711,openpyxl,0.671641247
651,651,opentsne-0.7.1,4,0.000036,0.00048,opentsne,0.777182968
652,652,orange-canvas-core-0.1.30,11,0.000042,0.00096,orange-canvas-core,0.604110364
653,653,orange-widget-base-4.20.0,6,0.000036,0.00048,orange-widget-base,0.671641247
654,654,pyqtgraph-0.13.3,7,0.000076,0.00279,pyqtgraph,0.662429305
655,655,python-louvain-0.16,11,0.000055,0.00372,python-louvain,0.761507743
656,656,serverfiles-0.3.1,2,0.000036,0.00048,serverfiles,0.721192296
657,657,xlrd-2.0.1,33,0.000179,0.01555,xlrd,0.676061779
658,658,xlsxwriter-3.1.0,25,0.000166,0.01183,xlsxwriter,0.659347157
659,659,httpcore-0.17.0,7,0.000164,0.00285,httpcore,0.747009623
660,660,h2-4.1.0,19,0.000349,0.00989,h,0.969386084
661,661,httpcore-0.15.0,5,0.000146,0.00193,httpcore,0.747009623
662,662,et-xmlfile-1.1.0,11,0.000486,0.0065,et-xmlfile,0.671641247
663,663,cachecontrol-0.12.12,14,0.000092,0.00543,cachecontrol,0.605549023
664,664,dictdiffer-0.9.0,5,0.000055,0.00235,dictdiffer,0.636157382
665,665,qasync-0.24.0,1,0.000039,0.0005,qasync,0.619438296
666,666,happenings-0.0.4,4,0.000035,0,happenings,0.84764484
667,667,html2jirawiki-1.0.0,2,0.000035,0,html jirawiki,0.847631867
668,668,gpt2-client-2.1.5,7,0.000035,0,gpt -client,0.798893361
669,669,gpt-2-simple-0.8.1,7,0.000039,0.00046,gpt- -simple,0.760575453
670,670,tensorflow-2.12.0,73,0.00048,0.02203,tensorflow,0.398983919
671,671,termcolor-2.2.0,62,0.00078,0.03053,termcolor,0.758324166
672,672,toposort-1.10,4,0.000058,0.00187,toposort,0.671641247
673,673,absl-py-1.4.0,40,0.000328,0.02078,absl-py,0.671641247
